resTime,skill_query,query,globalId,code,parameters_msg,results,Text,返回Json
61ms,指尖查词,用这个成语造句,1010193972024010183,1000720,"{""intentType"":3,""queryType"":""2""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972024010183"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""2""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
117ms,指尖查词,帮我查这个成语的释义,1010193972018210183,1000720,"{""intentType"":3,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972018210183"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
60ms,指尖查词,查这个成语怎么造句,1010193972027010203,1000720,"{""intentType"":3,""queryType"":""2""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972027010203"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""2""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
121ms,指尖查词,帮我查询这个成语的意思,1010193972021010159,1000720,"{""intentType"":3,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972021010159"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
176ms,指尖查词,这个成语的解释,1010193972015310155,1000720,"{""intentType"":3,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972015310155"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
77ms,指尖查词,帮我用这个成语造句,1010193972025510191,1000720,"{""intentType"":3,""queryType"":""2""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972025510191"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""2""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
155ms,指尖查词,这个成语是什么意思,1010193972017310175,1000720,"{""intentType"":3,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972017310175"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
89ms,指尖查词,这个成语怎么造句,1010193972026610201,1000720,"{""intentType"":3,""queryType"":""2""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972026610201"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""2""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
133ms,指尖查词,这个成语的意思是什么,1010193972021810214,1000720,"{""intentType"":3,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972021810214"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
154ms,指尖查词,帮我查这个成语的意思,1010193972020210152,1000720,"{""intentType"":3,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972020210152"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
121ms,指尖查词,这个成语的例句,1010193972023310226,1000720,"{""intentType"":3,""queryType"":""2""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972023310226"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""2""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
181ms,指尖查词,帮我指尖查成语,1010193972017910137,1000720,"{""intentType"":3,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972017910137"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
34ms,指尖查词,查询这个成语的近义词,1010193972032910296,1000720,"{""intentType"":3,""queryType"":""3""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972032910296"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""3""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
118ms,指尖查词,用这个成语造句,1010193972025810250,1000720,"{""intentType"":3,""queryType"":""2""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972025810250"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""2""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
152ms,指尖查词,我想用这个成语造句,1010193971935010244,1000720,"{""intentType"":3,""queryType"":""2""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193971935010244"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""2""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
60ms,指尖查词,这个成语的近义词是什么,1010193972033010298,1000720,"{""intentType"":3,""queryType"":""3""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972033010298"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""3""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
97ms,指尖查词,查询这个成语怎么造句,1010193972029710223,1000720,"{""intentType"":3,""queryType"":""2""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972029710223"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""2""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
45ms,指尖查词,查这个成语的反义词,1010193972035610257,1000720,"{""intentType"":3,""queryType"":""4""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972035610257"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""4""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
70ms,指尖查词,这个成语有啥近义词,1010193972032910297,1000720,"{""intentType"":3,""queryType"":""3""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972032910297"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""3""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
49ms,指尖查词,这个成语的反义词是什么,1010193972035510323,1000720,"{""intentType"":3,""queryType"":""4""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972035510323"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""4""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
66ms,指尖查词,查询这个成语的反义词,1010193972035310320,1000720,"{""intentType"":3,""queryType"":""4""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972035310320"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""4""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
122ms,指尖查词,这个成语的近义词,1010193972030010225,1000720,"{""intentType"":3,""queryType"":""3""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972030010225"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""3""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
170ms,指尖查词,我要用这个成语造句,1010193972025510190,1000720,"{""intentType"":3,""queryType"":""2""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972025510190"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""2""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
35ms,指尖查词,这个单词的意思,1010193972040710296,1000720,"{""intentType"":4,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972040710296"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":4,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
83ms,指尖查词,这个成语有哪些反义词,1010193972037010338,1000720,"{""intentType"":3,""queryType"":""4""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972037010338"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""4""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
72ms,指尖查词,这个单词的释义,1010193972039910291,1000720,"{""intentType"":4,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972039910291"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":4,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
69ms,指尖查词,这个单词的解释,1010193972040410294,1000720,"{""intentType"":4,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972040410294"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":4,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
79ms,指尖查词,指尖查单词,1010193972039910289,1000720,"{""intentType"":4,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972039910289"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":4,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
168ms,指尖查词,查这个成语的近义词,1010193972030310228,1000720,"{""intentType"":3,""queryType"":""3""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972030310228"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""3""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
175ms,指尖查词,这个成语的近义词有哪些,1010193972033010299,1000720,"{""intentType"":3,""queryType"":""3""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972033010299"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""3""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
157ms,指尖查词,这个成语的反义词,1010193972034910254,1000720,"{""intentType"":3,""queryType"":""4""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972034910254"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""4""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
84ms,指尖查词,这个单词什么意思,1010193972042210314,1000720,"{""intentType"":4,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972042210314"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":4,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
141ms,指尖查词,这个成语有啥反义词,1010193972036310331,1000720,"{""intentType"":3,""queryType"":""4""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972036310331"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""4""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
175ms,指尖查词,这个成语有哪些近义词,1010193972034110248,1000720,"{""intentType"":3,""queryType"":""3""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972034110248"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":3,""queryType"":""3""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
53ms,指尖查词,帮我查这个单词的释义,1010193972045810340,1000720,"{""intentType"":4,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972045810340"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":4,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
69ms,指尖查词,我要指尖查单词,1010193972043910408,1000720,"{""intentType"":4,""queryType"":""1""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972043910408"",""intent"":{""code"":1000720,""operateState"":1010,""parameters"":{""intentType"":4,""queryType"":""1""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
